,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
5284,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5285,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5286,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5287,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5288,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5289,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5290,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5291,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5292,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5293,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5294,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5295,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5296,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5297,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5298,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5299,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,10,svm
5300,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5301,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5302,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5303,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5304,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5305,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5306,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5307,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5308,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5309,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,11,svm
5310,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5311,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5312,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5313,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5314,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5315,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5316,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5317,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5318,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5319,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,12,svm
5320,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5321,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5322,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5323,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5324,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5325,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5326,scanpy_wilcoxon,0.8919112164209665,1.0,0.8888888888888888,0.8,5_vs_rest,13,svm
5327,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5328,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5329,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,13,svm
5330,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5331,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5332,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5333,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5334,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5335,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5336,scanpy_wilcoxon,0.8919112164209665,1.0,0.8888888888888888,0.8,5_vs_rest,14,svm
5337,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5338,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5339,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,14,svm
5340,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5341,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5342,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5343,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5344,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5345,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,15,svm
5346,scanpy_wilcoxon,0.8919112164209665,1.0,0.8888888888888888,0.8,5_vs_rest,15,svm
