,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
21634,yomix,0.8047332703908154,0.6818181818181818,0.7964601769911505,0.9574468085106383,T_TGCT_vs_rest,4,svm
21635,yomix,0.7827295378073608,0.618421052631579,0.7642276422764228,1.0,T_TGCT_vs_rest,4,svm
21636,yomix,0.806592522814742,0.7166666666666667,0.8037383177570093,0.9148936170212766,T_TGCT_vs_rest,4,svm
21637,yomix,0.8241058352362038,0.7142857142857143,0.8181818181818182,0.9574468085106383,T_TGCT_vs_rest,4,svm
21638,yomix,0.8308714038013331,0.7258064516129032,0.8256880733944955,0.9574468085106383,T_TGCT_vs_rest,4,svm
21639,yomix,0.8615109001242334,0.746031746031746,0.8545454545454545,1.0,T_TGCT_vs_rest,4,svm
21640,yomix,0.894429055638339,0.8775510204081632,0.8958333333333334,0.9148936170212766,T_TGCT_vs_rest,5,svm
21641,yomix,0.9000736649042058,0.8490566037735849,0.9,0.9574468085106383,T_TGCT_vs_rest,5,svm
21642,yomix,0.8120216878315465,0.7096774193548387,0.8073394495412844,0.9361702127659575,T_TGCT_vs_rest,5,svm
21643,yomix,0.8308714038013331,0.7258064516129032,0.8256880733944955,0.9574468085106383,T_TGCT_vs_rest,5,svm
21644,yomix,0.8047332703908154,0.6818181818181818,0.7964601769911505,0.9574468085106383,T_TGCT_vs_rest,5,svm
21645,yomix,0.7827295378073608,0.618421052631579,0.7642276422764228,1.0,T_TGCT_vs_rest,5,svm
21646,yomix,0.7998003847739749,0.7049180327868853,0.7962962962962963,0.9148936170212766,T_TGCT_vs_rest,5,svm
21647,yomix,0.8241058352362038,0.7142857142857143,0.8181818181818182,0.9574468085106383,T_TGCT_vs_rest,5,svm
21648,yomix,0.8308714038013331,0.7258064516129032,0.8256880733944955,0.9574468085106383,T_TGCT_vs_rest,5,svm
21649,yomix,0.8615109001242334,0.746031746031746,0.8545454545454545,1.0,T_TGCT_vs_rest,5,svm
21650,yomix,0.8882968669225173,0.8461538461538461,0.8888888888888888,0.9361702127659575,T_TGCT_vs_rest,6,svm
21651,yomix,0.8915443606648323,0.8333333333333334,0.8910891089108911,0.9574468085106383,T_TGCT_vs_rest,6,svm
21652,yomix,0.8188009151628836,0.7213114754098361,0.8148148148148148,0.9361702127659575,T_TGCT_vs_rest,6,svm
21653,yomix,0.8378014455517923,0.7377049180327869,0.8333333333333334,0.9574468085106383,T_TGCT_vs_rest,6,svm
21654,yomix,0.8047332703908154,0.6818181818181818,0.7964601769911505,0.9574468085106383,T_TGCT_vs_rest,6,svm
21655,yomix,0.7880580661463431,0.6266666666666667,0.7704918032786885,1.0,T_TGCT_vs_rest,6,svm
21656,yomix,0.7998003847739749,0.7049180327868853,0.7962962962962963,0.9148936170212766,T_TGCT_vs_rest,6,svm
21657,yomix,0.8378014455517923,0.7377049180327869,0.8333333333333334,0.9574468085106383,T_TGCT_vs_rest,6,svm
21658,yomix,0.8241058352362038,0.7142857142857143,0.8181818181818182,0.9574468085106383,T_TGCT_vs_rest,6,svm
21659,yomix,0.8546159729189271,0.734375,0.8468468468468469,1.0,T_TGCT_vs_rest,6,svm
21660,yomix,0.8971275377928304,0.8627450980392157,0.8979591836734694,0.9361702127659575,T_TGCT_vs_rest,7,svm
21661,yomix,0.840172294340037,0.7586206896551724,0.8380952380952381,0.9361702127659575,T_TGCT_vs_rest,7,svm
21662,yomix,0.7521387906966743,0.6111111111111112,0.7394957983193278,0.9361702127659575,T_TGCT_vs_rest,7,svm
21663,yomix,0.6942139731677529,0.5113636363636364,0.6666666666666666,0.9574468085106383,T_TGCT_vs_rest,7,svm
21664,yomix,0.7154523424814919,0.5421686746987951,0.6923076923076923,0.9574468085106383,T_TGCT_vs_rest,7,svm
21665,yomix,0.679710068070728,0.47,0.6394557823129252,1.0,T_TGCT_vs_rest,7,svm
21666,yomix,0.7687405115467629,0.6376811594202898,0.7586206896551724,0.9361702127659575,T_TGCT_vs_rest,7,svm
21667,yomix,0.6823113918547573,0.4945054945054945,0.6521739130434783,0.9574468085106383,T_TGCT_vs_rest,7,svm
21668,yomix,0.7101026467263866,0.5227272727272727,0.6814814814814815,0.9787234042553191,T_TGCT_vs_rest,7,svm
21669,yomix,0.6904789013744402,0.4845360824742268,0.6527777777777778,1.0,T_TGCT_vs_rest,7,svm
21670,yomix,0.8915443606648323,0.8333333333333334,0.8910891089108911,0.9574468085106383,T_TGCT_vs_rest,8,svm
21671,yomix,0.8497211197711196,0.7419354838709677,0.8440366972477065,0.9787234042553191,T_TGCT_vs_rest,8,svm
21672,yomix,0.8120216878315465,0.7096774193548387,0.8073394495412844,0.9361702127659575,T_TGCT_vs_rest,8,svm
21673,yomix,0.6979435966703899,0.5054945054945055,0.6666666666666666,0.9787234042553191,T_TGCT_vs_rest,8,svm
21674,yomix,0.7228933395446001,0.5411764705882353,0.696969696969697,0.9787234042553191,T_TGCT_vs_rest,8,svm
21675,yomix,0.6904789013744402,0.4845360824742268,0.6527777777777778,1.0,T_TGCT_vs_rest,8,svm
21676,yomix,0.7804171743729648,0.6567164179104478,0.7719298245614035,0.9361702127659575,T_TGCT_vs_rest,8,svm
21677,yomix,0.7101026467263866,0.5227272727272727,0.6814814814814815,0.9787234042553191,T_TGCT_vs_rest,8,svm
21678,yomix,0.7135758014860224,0.5164835164835165,0.6811594202898551,1.0,T_TGCT_vs_rest,8,svm
21679,yomix,0.6979367703619592,0.49473684210526314,0.6619718309859155,1.0,T_TGCT_vs_rest,8,svm
21680,yomix,0.8915443606648323,0.8333333333333334,0.8910891089108911,0.9574468085106383,T_TGCT_vs_rest,9,svm
21681,yomix,0.8497211197711196,0.7419354838709677,0.8440366972477065,0.9787234042553191,T_TGCT_vs_rest,9,svm
21682,yomix,0.8188009151628836,0.7213114754098361,0.8148148148148148,0.9361702127659575,T_TGCT_vs_rest,9,svm
21683,yomix,0.6979435966703899,0.5054945054945055,0.6666666666666666,0.9787234042553191,T_TGCT_vs_rest,9,svm
21684,yomix,0.7273069418406599,0.5476190476190477,0.7022900763358778,0.9787234042553191,T_TGCT_vs_rest,9,svm
21685,yomix,0.6904789013744402,0.4845360824742268,0.6527777777777778,1.0,T_TGCT_vs_rest,9,svm
21686,yomix,0.7804171743729648,0.6567164179104478,0.7719298245614035,0.9361702127659575,T_TGCT_vs_rest,9,svm
21687,yomix,0.7101026467263866,0.5227272727272727,0.6814814814814815,0.9787234042553191,T_TGCT_vs_rest,9,svm
21688,yomix,0.7056314319083832,0.5053763440860215,0.6714285714285714,1.0,T_TGCT_vs_rest,9,svm
21689,yomix,0.6904789013744402,0.4845360824742268,0.6527777777777778,1.0,T_TGCT_vs_rest,9,svm
21690,yomix,0.8832472893539615,0.8181818181818182,0.8823529411764706,0.9574468085106383,T_TGCT_vs_rest,10,svm
21691,yomix,0.8428083676802186,0.7301587301587301,0.8363636363636363,0.9787234042553191,T_TGCT_vs_rest,10,svm
21692,yomix,0.8120216878315465,0.7096774193548387,0.8073394495412844,0.9361702127659575,T_TGCT_vs_rest,10,svm
21693,yomix,0.69016319281263,0.4946236559139785,0.6571428571428571,0.9787234042553191,T_TGCT_vs_rest,10,svm
21694,yomix,0.7363728264425836,0.5609756097560976,0.7131782945736435,0.9787234042553191,T_TGCT_vs_rest,10,svm
21695,yomix,0.6868349811040788,0.47959183673469385,0.6482758620689655,1.0,T_TGCT_vs_rest,10,svm
