,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
549,cosg,0.5074291477575429,0.865979381443299,0.632768361581921,0.49851632047477745,CD4 T_vs_rest,4,svm
550,cosg,0.48548905605309595,0.8633879781420765,0.6076923076923076,0.4688427299703264,CD4 T_vs_rest,4,svm
551,cosg,0.5152347380853933,0.8789473684210526,0.6337760910815939,0.49554896142433236,CD4 T_vs_rest,4,svm
552,cosg,0.5276789862557104,0.861244019138756,0.6593406593406593,0.5341246290801187,CD4 T_vs_rest,5,svm
553,cosg,0.5006438846538287,0.8571428571428571,0.6303939962476548,0.49851632047477745,CD4 T_vs_rest,5,svm
554,cosg,0.519189496126194,0.8656716417910447,0.6468401486988847,0.516320474777448,CD4 T_vs_rest,5,svm
555,cosg,0.5904194603457662,0.8302583025830258,0.7401315789473685,0.6676557863501483,CD4 T_vs_rest,6,svm
556,cosg,0.5383526173918862,0.8117647058823529,0.6993243243243243,0.6142433234421365,CD4 T_vs_rest,6,svm
557,cosg,0.5541330397453552,0.8185328185328186,0.7114093959731543,0.629080118694362,CD4 T_vs_rest,6,svm
558,cosg,0.6027017453585797,0.8262411347517731,0.752827140549273,0.6913946587537092,CD4 T_vs_rest,7,svm
559,cosg,0.5613499617180454,0.8157894736842105,0.7197346600331676,0.6439169139465876,CD4 T_vs_rest,7,svm
560,cosg,0.5662998672666038,0.8148148148148148,0.7248764415156508,0.6528189910979229,CD4 T_vs_rest,7,svm
561,cosg,0.6049048805137585,0.8200692041522492,0.7571884984025559,0.7032640949554896,CD4 T_vs_rest,8,svm
562,cosg,0.5659171345621814,0.8102189781021898,0.7266775777414075,0.658753709198813,CD4 T_vs_rest,8,svm
563,cosg,0.5895988343021767,0.8207885304659498,0.7435064935064936,0.6795252225519288,CD4 T_vs_rest,8,svm
564,cosg,0.6230516584152939,0.82,0.7723704866562009,0.7299703264094956,CD4 T_vs_rest,9,svm
565,cosg,0.5758335864950704,0.8041958041958042,0.7383627608346709,0.6824925816023739,CD4 T_vs_rest,9,svm
566,cosg,0.5888721761561981,0.8054607508532423,0.7492063492063492,0.7002967359050445,CD4 T_vs_rest,9,svm
567,cosg,0.5881027123068089,0.7713414634146342,0.7609022556390977,0.7507418397626113,CD4 T_vs_rest,10,svm
568,cosg,0.5969814271397863,0.7935483870967742,0.7604327666151468,0.7299703264094956,CD4 T_vs_rest,10,svm
569,cosg,0.5903456273311263,0.7753846153846153,0.7613293051359517,0.7477744807121661,CD4 T_vs_rest,10,svm
570,cosg,0.6475812295418957,0.7890173410404624,0.7994143484626647,0.8100890207715133,CD4 T_vs_rest,11,svm
571,cosg,0.6213117179737961,0.7956656346749226,0.7787878787878788,0.7626112759643917,CD4 T_vs_rest,11,svm
572,cosg,0.6322769951522482,0.7963525835866262,0.7867867867867868,0.7774480712166172,CD4 T_vs_rest,11,svm
573,cosg,0.6562129045130929,0.7891737891737892,0.8052325581395349,0.8219584569732937,CD4 T_vs_rest,12,svm
574,cosg,0.6312852878995718,0.807570977917981,0.7828746177370031,0.7596439169139466,CD4 T_vs_rest,12,svm
575,cosg,0.6676563021540172,0.8338658146964856,0.803076923076923,0.7744807121661721,CD4 T_vs_rest,12,svm
576,cosg,0.662698451006111,0.7994186046511628,0.8076358296622613,0.8160237388724035,CD4 T_vs_rest,13,svm
577,cosg,0.6364975722111182,0.8107255520504731,0.7859327217125383,0.7626112759643917,CD4 T_vs_rest,13,svm
578,cosg,0.6835644876715316,0.8348909657320872,0.8145896656534954,0.7952522255192879,CD4 T_vs_rest,13,svm
579,cosg,0.6788096923039149,0.8045977011494253,0.8175182481751825,0.8308605341246291,CD4 T_vs_rest,14,svm
580,cosg,0.636315085058109,0.8146964856230032,0.7846153846153846,0.7566765578635015,CD4 T_vs_rest,14,svm
